product_name,product_id,item_id,offer_lifecycle_status,product_lifecycle_status,source,status,request_id,product_short_description,product_long_description,abstract_product_id,product_class_type,product_type,primary_shelf,all_shelves,reporting_hierarchy,ironbank_category,source_id,bundle_type,bundle_group_id,gtin,upc,item_class_id,product_version,created_at,updated_at,request_batch_id
"Philips Avent Orthodontic Pacifier, 6-18 Months - 2 Counts",62P44AJHJ6LG,23787920,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S6211114/9/339,pPhilips Avent Orthodontic Pacifier 6-18m.. Designed for natural oral development. Soft silicone pacifier is simple design for everyday use. It designed to comfort your baby and free from BPA./p,"Philips Avent Orthodontic Pacifier 6-18m, 2.0 CT",,,Baby Pacifiers,Pacifiers & Teethers,"Pacifiers & Binkies, ND Test Shelf, Pacifiers & Teethers, Baby Multi-Age, Baby 6-12 Months",PACIFIERS,"Baby Diapering, Care, & Other","075020006608, 23787920",,,00075020006608,075020006608,1,1573675374798,2/28/2016 1:28:25 PM,11/13/2019 8:02:54 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_SJ.csv
StreetWires PSK04BSi Power Station Amp Kit - Power / audio cable kit - blue,2I6RLMDBVOLA,249668533,,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S3707868/28/108307,StreetWires PSK04BSi Power Station Amp Kit - power / audio cable kit,,,,Car Electronics Installation Kits,Computer Cables & Connectors,"Computer Cables & Connectors, Speaker Cables & Connectors",CAR AUDIO,Electronics Accessories,015442142331,,,00015442142331,015442142331,1,1573675233685,12/20/2016 12:47:48 AM,11/13/2019 8:02:54 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_MH.csv
Sustainable Earth by Staples Paper Plates White 250/PK (SEB40134-CC) 905191,6A55RXHDR8FD,183682878,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S20608132/9/313,"Stock up the office kitchen cupboards with these Sustainable Earth by Staples compostable paper plates. Be ready for everything from break room snacks to client lunches with these compostable paper plates. Made from sugar cane-based ingredients that are strong yet fully compostable, these paper plates are great for offices that want to meet their environmental initiatives. With their 6-inch diameter, these Staples Sustainable Earth paper plates are perfect for serving up foods like sandwiches, cookies, and pastries. Plates will save you from the hassle of washing dishes. Comes in white and made of fiber/bagasse. Microwave-safe for reheating. This pack of 250 plates provides multi-event use. BPI Compostable Certified. Dimensions: 6"". Sturdy DesignPile the chicken wings and potato salad high on these paper plates; they're designed to carry a full meal without bending or soaking through. Microwave SafePop leftovers onto these white compostable plates, and then heat them up in your home or office microwave. They're thick and strong, and they don't singe or curl up in a standard microwave, making them ideal for reheating a lunch you left in the breakroom refrigerator. 100% CompostableFeed the whole team at the company picnic, or just keep a stack of these plates on hand, and enjoy the feeling of doing your part to reduce waste and improve your company's environmental citizenship. These plates are BPI Compostable Certified.","<ul><li>Sold as 250/PK</li><li>Plates will save you from the hassle of washing dishes. Comes in white and made of fiber/bagasse. Microwave-safe for reheating. This pack of 250 plates provides multi-event use. BPI Compostable Certified. Dimensions: 6"".</li></ul>",,,Tableware Plates,Party Tableware,Party Tableware,PLATES AND BOWLS,"Home Decor, Kitchen, & Other","718103147422, 3283343",,,00718103147422,718103147422,1,1573675374321,12/2/2016 4:30:32 PM,11/13/2019 8:02:54 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_SJ.csv
Quaker Overnight Oats Unsweetened with Chia 1.76 Ounce,1UMXLQ2OFAR9,289638576,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/030000565247/25671/25672,"Great mornings inspire great days bustling with new possibilities, unknown adventures, and amazing friends. Prepare for all that lies ahead by filling your bowls, bellies, and hearts with the love of a nourishing breakfast from Quaker Oats.",<ul><li>Unsweetened with Chia</li><li>1.76 Ounce</li></ul>,,,Packaged Breakfast Cereals,All Cereal Brands,"All Cereal Brands, Oatmeal & Cereals",CEREAL,Food & Beverage,"030000565247, 30000565247",,,00030000565247,030000565247,1,1573675374310,5/2/2018 6:06:52 PM,11/13/2019 8:02:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:030000565247.json
"Staples Sustainable Earth 100% Recycled Paper Napkins, White Embossed, 400/Pack (SEB20179-CC)",4XY3JD3T5XD2,116166286,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S20503018/9/301,"<b>Product Description</b><br /><br /><br /><br /><li>White embossed, 11.5"" x 12.5""</li><li>400 napkins per pack</li><li>1-ply</li><li>Whitened without Chlorine bleaching</li><li>Made from 100% recycled fiber with a minimum of 60% post-consumer content</li><li></li>","<ul><li>Sold as 400/PK</li><li>Luncheon napkins are the perfect choice for break rooms and kitchens alike</li><li>Napkin featured with 1-ply construction</li><li>Dimensions: 12.5""L x 11.5""W</li><li>400 napkins per pack</li></ul>",,,Napkins,Party Tableware,"Paper Napkins, Party Tableware, Staples",NAPKINS,Office,"718103142113, 3283381",,,00718103142113,718103142113,1,1573675373757,12/2/2016 4:30:34 PM,11/13/2019 8:02:54 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_SJ.csv
Cara Mia Marinated Artichoke Hearts - 62 oz.,0VSNSL8NTYNE,493580124,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/022300000030/30318/30319,Cara Mia Marinated Artichoke Hearts - 62 oz.. California Style. Great For Salads,Cara Mia Marinated Artichoke Hearts - 62 oz.,,,Canned & Jarred Vegetables,Canned Vegetables,Canned Vegetables,CANNED VEGETABLES,Food & Beverage,"022300000030, 0VSN-SL8N-TYNE",,,00022300000030,022300000030,1,1573675374266,1/27/2017 9:08:51 PM,11/13/2019 8:02:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:022300000030.json
Sustainable Earth Hot Cups 10 oz. White/Green 500/CT (SEB40149-CC) 905197,2OP5AOIKSRTT,457420456,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S20508141/9/305,"Serve tea or coffee in these Sustainable Earth by Staples white 10-ounce paper hot cups. Stock your break room or office coffee station with these Sustainable Earth by Staples paper hot cups. The 10-ounce capacity is perfect for serving up hot coffee or tea, and the green leaf pattern adds a professional look to these Sustainable Earth by Staples paper hot cups. Hot cups provide a heat barrier, so the cup is comfortable to hold and it is not too hot. Multicolor design with paper construction. 10 oz. capacity for everyday use. Contains 500 hot cups per carton.","<ul><li>Sold as 500/CT</li><li>Hot cups provide a heat barrier, so the cup is comfortable to hold and it is not too hot. Multicolor design with paper construction. 10 oz. capacity for everyday use. Contains 500 hot cups per carton.</li></ul>",,,Cups & Mugs,Party Tableware,Party Tableware,DISPOSABLE CUPS,"Home Decor, Kitchen, & Other","718103147361, 3286317",,,00718103147361,718103147361,1,1573675374263,4/23/2019 12:17:02 PM,11/13/2019 8:02:54 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_SJ.csv
Spice Islands® Onion Powder 2.2 oz. Jar,72PD0T7GUC1X,751290110,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/017324002627/34320/34321,"Spice Islands uses only premium white onions to make our flavorful Onion Powder. Mix Onion Powder into soups, stews, sauces, dressings, marinades, and dips to add rich onion flavor. Combine Onion Powder with your favorite Spice Islands herbs to make a dry rub for seasoning roasts, chops, steaks, and poultry before cooking.",Spice Islands Onion Powder 2.2oz,,,Single Herbs & Spices,Onion Powder,"Onion Powder, All Single Herbs & Spices, All Salt, Spices & Seasoning",SEASONINGS AND SAUCES,Food & Beverage,017324002627,,,00017324002627,017324002627,1,1573675374142,3/22/2019 10:10:19 PM,11/13/2019 8:02:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:017324002627.json
Sterilite 10 Quart Spout Pail  11201012 - Pack of 12,3JN9ESUSM5WZ,25989550,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-878ADCEFAA234E68B80E04D008DDEA7D@AQMBAQA/ST1120-5812/0,short description is not available,"Comfortable carry handle,  Accepts standard sized sponge mops,  ''No-spill'' spout design and hand grip molded in base allow for smooth controlled pouring,  Plastic,  Lapis color,  10 quart, 11-, 75'' x 11-, 38'' x 10'',  Length: 11, 75,  Width: 10,  Height: 11, 38 SKU: JNSN37332",,,Buckets,All Prep and Application,"All Prep and Application, Sterilite",APPLICATORS AND SUPPLIES,Home,"ST1120-5812, 00073149120106",,,00073149120106,073149120106,1,1573675373834,12/30/2015 1:35:16 PM,11/13/2019 8:02:53 PM,rcaTesting
"Philips Avent NATURAL 11oz, - 2pk Bottle (PP)",3ZUFSHSCIQAF,189506544,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S15544449/9/297,"Philips AVENT SCF696/27 Natural 11 Ounce Bottle is the most natural way to bottle feed. The wide, breast-shaped nipple on the Natural bottle promotes natural latch-on so you can easily combine breastfeeding and bottle feeding. The unique comfort petals inside the nipple increase softness and flexibility without nipple collapse, and the innovative twin valve anti-colic medium-flow nipple helps infants feed comfortably and easily. The ergonomic shape makes it comfortable for parents to hold and easy for small fingers to grasp. Assembly is simple with only a few parts and the wide bottle neck makes filling and cleaning easy. The Natural bottle is made from polypropylene, a BPA free material, and works with all nipples and caps from the Natural line.","Philips Avent NATURAL 11oz, - 2pk Bottle (PP)",,,Baby Bottles,Philips Avent: Bottle Feeding,"Philips Avent, ND Test Shelf, Philips Avent: Bottle Feeding, Plastic Baby Bottles, Baby Bottles, Bottle Feeding",BOTTLES,"Baby Diapering, Care, & Other","075020029010, 189506544",,,00075020029010,075020029010,1,1573675373810,8/4/2016 6:36:46 PM,11/13/2019 8:02:53 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_SJ.csv
Sustainable Earth by Staples Lids White 50/Pack (SEB28891) 1932533,0RFL6LR76ZF0,250945173,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S20508162/9/311,"Sustainable Earth by Staples Lids, White, 50/Pack (SEB28891)",<ul><li>Sold as 50/PK</li><li>Take your drink to-go with these hot cup lids</li><li>White in color and is made from plastic</li><li>For use with 10-20 oz. cups</li><li>Contains 50 lids per pack</li></ul>,,,default,UNNAV,UNNAV,HOME MISC L4,"Home Decor, Kitchen, & Other","718103248068, 3285608",,,00718103248068,718103248068,1,1573675373776,3/22/2019 1:59:03 PM,11/13/2019 8:02:53 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_SJ.csv
"8 ft. W x 8 ft. L Artificial Flower Party Drop Wall,Decor Wall DIY Kit,Event Wall",6W0P01GS4LTS,814995531,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-265B0F26EEAA4BA690F6621D7776B918@AQQBAgA/8x8FlowerDrop_White01/5,Beautiful 8ft (Width) X 8ft (Height) Artificial Flower decor wall backdrop DIY Kit Include all parts need to setup instant 8'x8' Party drop Event Wall.,"<ul><li>The package Even comes with an Carry Bag that can be easily storage and portable. Add the picture perfect touch to your next event with this backdrop wall!</li><li>Product comes with 2 rolls of 4x8 feet High Quality and Premium Artificial Flower;2 units of 4x8 feet Standing Rack, White Drop Cloth to prevent light to prevent light through, and one carrying Bag to carry everything for storage and transport. Total weight is around 50LB.</li><li>Only take 10 minutes to set the whole thing up.Installation Video can be view on youtube video https://youtu.be/Gx8Uq8-h5t0 (please click this video for installation instruction).</li><li>The Flower party drop can also connect together to expand the length of Flower Wall</li></ul>",,,Wall Pediments,Wall Decor,Wall Decor,ART AND WALL DECOR,"Home Decor, Kitchen, & Other",8x8FlowerDrop_White01,,,00826772572602,826772572602,1,1573675355545,11/13/2019 8:02:35 PM,11/13/2019 8:02:53 PM,265B0F26EEAA4BA690F6621D7776B918@AQQBAgA
"Community Coffee Breakfast Blend Single Serve Coffee Pods, 72 Count - Compatible with Keurig 2.0 K-Cup Brewers",53PBAXK3X846,699277409,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/035700164219/32069/32070,"This aromatic, medium roast is sure to awaken your senses and follow with a smooth and bright finish. Made from only 100% select Arabica coffee beans.",<ul><li>Sevety-two (72) single serve premium coffee pods</li><li>Smooth & Bright</li><li>Medium Roast; Medium Brightness; Medium-Full Body</li><li>Compatible with Keurig K-Cup Brewers</li></ul>,,,Coffee Pods,Arabica Coffee,"Tea, Coffee & Water, Single-Serve Cups & Pods, Community Coffee, Keurig K-Cups & Coffee Pods, Arabica Coffee, Coffee & Coffee Pods",COFFEE,Food & Beverage,"035700164219, 699277409",,,00035700164219,035700164219,1,1573675373550,3/26/2019 8:29:07 PM,11/13/2019 8:02:53 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:035700164219.json
"Tropical Cheese Tropical  Cheese, 7 oz",2086FPW2IMMF,484571209,,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/027568020103/31348/31349,"Cheese, Gouda, Wrapper 7 OZ   Keep refrigerated.  7 oz (199 g) Perth Amboy, NJ 08861","Cheese, Gouda",,,Cheese Boards,Cheeseboards,Cheeseboards,SERVEWARE,,027568020103,,,00027568020103,027568020103,1,1573675373497,5/16/2017 8:42:38 AM,11/13/2019 8:02:53 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:027568020103.json
"18"" Neon Style LED Lighted White Snowflake Christmas Window Silhouette Decoration",351AHTRAB7V7,960637623,ACTIVE,ACTIVE,,PRODUCT_ERROR,PIG-88B73A9D0C5C4CC5B5E3B75E791C3E7C@AQMBAQA/NORTHLIGHT KP14812/1023,"Every snowflake is unique in its own way! Light up your decor with our modern neon style lighted window silhouette. Place indoor or outdoor to liven up your holiday party and add a cool wintry feel to your decor.     <b>Product Features:</b>  Color: white bulbs / white wire  LED bulb type: SMD 2835  Approximate thickness: 0.25""   Approximate width: 0.5""   5' lead cord  One-sided design  LED lights use up to 80% less energy   Super bright, vibrant bulbs   Bulbs stay cool to the touch  UL approved for indoor or outdoor use    <b>Additional Product Features:</b>  Cannot be connected together with other lighted items  Comes ready-to-hang with a hook at the top  Suction cup not included  Class 2 power supply  AC adapter is raintight  Input: 120 volts, 60 hertz, .16 amps, 19.2 watts  Output: 12 volts, .67 amps    Dimensions: 18""H x 16""W x 0.5""D   Material(s): PVC/wire/metal",Winter snowflake Christmas window silhouette decoration,,,Holiday Lighting,LED Christmas Lights,"LED Christmas Lights, Shop All Christmas Lights",STRING LIGHTS,Decorations & Favors,NORTHLIGHT KP14812,,,00191296148122,191296148122,1,1573675373490,9/17/2019 3:09:50 PM,11/13/2019 8:02:53 PM,88B73A9D0C5C4CC5B5E3B75E791C3E7C@AQMBAQA
So-Mine Snack Stack 3 in 1 Containers,5SYF73W8BTEP,921100018,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S21751516/5/211,"Perfect 3 in 1 container for healthy on the go snacks. Twist together to make one convenient on the go snack container. 3 sizes 6 oz. 10oz., 12oz.",<b>Number of Pieces:</b> 3<b>Dimensions (Overall):</b> 10.25 inches (H) x 2.25 inches (W) x 2.25 inches (D)<b>Weight:</b> 4.3 ounces<b>Lid Material:</b> Plastic<b>Capacity (Volume):</b> 28 fl oz (US)<b>Container Material:</b> BPA-free<b>Care & Cleaning:</b> Dishwasher-safe top rack only,,,Food Storage Jars & Containers,Food Storage,"Meal Prep Containers, Shop All Food Storage Containers, Food Storage",HOME MISC L4,"Home Decor, Kitchen, & Other",810748032160,,,00810748032160,810748032160,1,1573675373476,11/11/2019 10:55:30 PM,11/13/2019 8:02:53 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_SL.csv
